"Answer ID","Date Updated","Category","Product","Question","Keywords","Summary","Answer"
"129","03/28/2012 09:52 AM","Versand","Schuhe","Bestellungen mit mehreren Versandadressen","Schuhe","Bestellungen mit mehreren Versandadressen","<ul>
<li>Wenn Sie bereits registriert sind, können Sie über unsere Website Produkte aus Ihrem Warenkorb an verschiedene Adressen versenden.</li>
<li>Wenn Sie bereits registriert sind, können Sie auf unserer Website verschiedene Adressen speichern und zur einfachen Identifizierung für jede Adresse einen Kurznamen angeben.</li>
</ul>

"
"129","03/28/2012 09:52 AM","Versand","Möbel","Bestellungen mit mehreren Versandadressen","Schuhe","Bestellungen mit mehreren Versandadressen","<ul>
<li>Wenn Sie bereits registriert sind, können Sie über unsere Website Produkte aus Ihrem Warenkorb an verschiedene Adressen versenden.</li>
<li>Wenn Sie bereits registriert sind, können Sie auf unserer Website verschiedene Adressen speichern und zur einfachen Identifizierung für jede Adresse einen Kurznamen angeben.</li>
</ul>

"
"113","03/28/2012 09:51 AM","Bestellungen","Möbel","Einen bestimmten Artikel suchen","Schuhe","Einen bestimmten Artikel suchen","<h3><strong>Tipps zum Suchen</strong></h3>
<br />
<p>Mit unserer <strong>Suchfunktion</strong> finden Sie schnell und problemlos einen bestimmten Artikel.</p>
<p>Gehen Sie wie folgt vor, um eine Suche durchzuführen:</p>
<ol>
<li>Das Suchfeld befindet sich in der Regel in der oberen rechten Ecke der&#160;Seite.</li>
<li>Geben Sie einen Produktnamen ein (Beispiel: <strong>Beistelltisch Schweden</strong>), und drücken Sie die EINGABETASTE.</li>
<li>Ihren <strong>Suchbegriffen</strong> entsprechende Artikel werden angezeigt.</li>
<li>Um Ihre <strong>Suche</strong> weiter einzugrenzen, wählen Sie unter ""Preis"", ""Größe"" oder ""Farbe"" einen Eintrag aus, und drücken Sie die EINGABETASTE.</li>
</ol>
<h3><strong>Tipps zum Durchsuchen</strong></h3>
<br />
<ol>
<li>Um den Produktkatalog oder die Kategorien zu <strong>durchsuchen<span style=""FONT-WEIGHT: normal""></span></strong>, wählen Sie in der oberen&#160;Navigationsleiste einen&#160;Artikel&#160;aus.</li>
<li>Wählen Sie im Dropdown-Menü eine Unterkategorie aus.</li>
</ol>

"
"113","03/28/2012 09:51 AM","Bestellungen","Einrichtungsgegenstände/Accessoires","Einen bestimmten Artikel suchen","Schuhe","Einen bestimmten Artikel suchen","<h3><strong>Tipps zum Suchen</strong></h3>
<br />
<p>Mit unserer <strong>Suchfunktion</strong> finden Sie schnell und problemlos einen bestimmten Artikel.</p>
<p>Gehen Sie wie folgt vor, um eine Suche durchzuführen:</p>
<ol>
<li>Das Suchfeld befindet sich in der Regel in der oberen rechten Ecke der&#160;Seite.</li>
<li>Geben Sie einen Produktnamen ein (Beispiel: <strong>Beistelltisch Schweden</strong>), und drücken Sie die EINGABETASTE.</li>
<li>Ihren <strong>Suchbegriffen</strong> entsprechende Artikel werden angezeigt.</li>
<li>Um Ihre <strong>Suche</strong> weiter einzugrenzen, wählen Sie unter ""Preis"", ""Größe"" oder ""Farbe"" einen Eintrag aus, und drücken Sie die EINGABETASTE.</li>
</ol>
<h3><strong>Tipps zum Durchsuchen</strong></h3>
<br />
<ol>
<li>Um den Produktkatalog oder die Kategorien zu <strong>durchsuchen<span style=""FONT-WEIGHT: normal""></span></strong>, wählen Sie in der oberen&#160;Navigationsleiste einen&#160;Artikel&#160;aus.</li>
<li>Wählen Sie im Dropdown-Menü eine Unterkategorie aus.</li>
</ol>

"
"119","03/28/2012 09:51 AM","Bestellungen","Möbel","Wie zeige ich meine Bestellhistorie an?","Schuhe","Ihre Bestellhistorie anzeigen","<p>Sie können Ihre Accounthistorie nur anzeigen, wenn Sie sich auf unserer Site registriert haben. Wenn Sie bereits registriert sind, können Sie Ihre Account- und Bestellinformationen anzeigen und verwalten. Melden Sie sich bei Ihrem ""Account"" an (in der oberen rechten Ecke der Homepage). Auf der Seite zur Accountverwaltung können Sie Profil, Zahlungsinformationen, Adressbuch, Bestellungen, Wunschzettel und Geschenkelisten verwalten.</p>
<p><span style=""FONT-WEIGHT: bold"">Hinweis:</span> Internationale Bestellungen werden möglicherweise erst nach bis zu 5 Tagen in Ihrer Bestellhistorie angezeigt. Für international versandte Bestellungen sind Verfolgungsinformationen erst verfügbar, wenn die Artikel das Zentrallager in den USA verlassen haben. Bis zum Eingang der Artikel am Zentrallager in den USA kann es bis zu 10 Werktage dauern.</p>

"
"119","03/28/2012 09:51 AM","Bestellungen","Schuhe","Wie zeige ich meine Bestellhistorie an?","Schuhe","Ihre Bestellhistorie anzeigen","<p>Sie können Ihre Accounthistorie nur anzeigen, wenn Sie sich auf unserer Site registriert haben. Wenn Sie bereits registriert sind, können Sie Ihre Account- und Bestellinformationen anzeigen und verwalten. Melden Sie sich bei Ihrem ""Account"" an (in der oberen rechten Ecke der Homepage). Auf der Seite zur Accountverwaltung können Sie Profil, Zahlungsinformationen, Adressbuch, Bestellungen, Wunschzettel und Geschenkelisten verwalten.</p>
<p><span style=""FONT-WEIGHT: bold"">Hinweis:</span> Internationale Bestellungen werden möglicherweise erst nach bis zu 5 Tagen in Ihrer Bestellhistorie angezeigt. Für international versandte Bestellungen sind Verfolgungsinformationen erst verfügbar, wenn die Artikel das Zentrallager in den USA verlassen haben. Bis zum Eingang der Artikel am Zentrallager in den USA kann es bis zu 10 Werktage dauern.</p>

"
"113","03/28/2012 09:51 AM","Bestellungen","Bekleidung","Einen bestimmten Artikel suchen","Schuhe","Einen bestimmten Artikel suchen","<h3><strong>Tipps zum Suchen</strong></h3>
<br />
<p>Mit unserer <strong>Suchfunktion</strong> finden Sie schnell und problemlos einen bestimmten Artikel.</p>
<p>Gehen Sie wie folgt vor, um eine Suche durchzuführen:</p>
<ol>
<li>Das Suchfeld befindet sich in der Regel in der oberen rechten Ecke der&#160;Seite.</li>
<li>Geben Sie einen Produktnamen ein (Beispiel: <strong>Beistelltisch Schweden</strong>), und drücken Sie die EINGABETASTE.</li>
<li>Ihren <strong>Suchbegriffen</strong> entsprechende Artikel werden angezeigt.</li>
<li>Um Ihre <strong>Suche</strong> weiter einzugrenzen, wählen Sie unter ""Preis"", ""Größe"" oder ""Farbe"" einen Eintrag aus, und drücken Sie die EINGABETASTE.</li>
</ol>
<h3><strong>Tipps zum Durchsuchen</strong></h3>
<br />
<ol>
<li>Um den Produktkatalog oder die Kategorien zu <strong>durchsuchen<span style=""FONT-WEIGHT: normal""></span></strong>, wählen Sie in der oberen&#160;Navigationsleiste einen&#160;Artikel&#160;aus.</li>
<li>Wählen Sie im Dropdown-Menü eine Unterkategorie aus.</li>
</ol>

"
"113","03/28/2012 09:51 AM","Bestellungen","Schuhe","Einen bestimmten Artikel suchen","Schuhe","Einen bestimmten Artikel suchen","<h3><strong>Tipps zum Suchen</strong></h3>
<br />
<p>Mit unserer <strong>Suchfunktion</strong> finden Sie schnell und problemlos einen bestimmten Artikel.</p>
<p>Gehen Sie wie folgt vor, um eine Suche durchzuführen:</p>
<ol>
<li>Das Suchfeld befindet sich in der Regel in der oberen rechten Ecke der&#160;Seite.</li>
<li>Geben Sie einen Produktnamen ein (Beispiel: <strong>Beistelltisch Schweden</strong>), und drücken Sie die EINGABETASTE.</li>
<li>Ihren <strong>Suchbegriffen</strong> entsprechende Artikel werden angezeigt.</li>
<li>Um Ihre <strong>Suche</strong> weiter einzugrenzen, wählen Sie unter ""Preis"", ""Größe"" oder ""Farbe"" einen Eintrag aus, und drücken Sie die EINGABETASTE.</li>
</ol>
<h3><strong>Tipps zum Durchsuchen</strong></h3>
<br />
<ol>
<li>Um den Produktkatalog oder die Kategorien zu <strong>durchsuchen<span style=""FONT-WEIGHT: normal""></span></strong>, wählen Sie in der oberen&#160;Navigationsleiste einen&#160;Artikel&#160;aus.</li>
<li>Wählen Sie im Dropdown-Menü eine Unterkategorie aus.</li>
</ol>

"
"113","03/28/2012 09:51 AM","Produktinformationen","Bekleidung","Einen bestimmten Artikel suchen","Schuhe","Einen bestimmten Artikel suchen","<h3><strong>Tipps zum Suchen</strong></h3>
<br />
<p>Mit unserer <strong>Suchfunktion</strong> finden Sie schnell und problemlos einen bestimmten Artikel.</p>
<p>Gehen Sie wie folgt vor, um eine Suche durchzuführen:</p>
<ol>
<li>Das Suchfeld befindet sich in der Regel in der oberen rechten Ecke der&#160;Seite.</li>
<li>Geben Sie einen Produktnamen ein (Beispiel: <strong>Beistelltisch Schweden</strong>), und drücken Sie die EINGABETASTE.</li>
<li>Ihren <strong>Suchbegriffen</strong> entsprechende Artikel werden angezeigt.</li>
<li>Um Ihre <strong>Suche</strong> weiter einzugrenzen, wählen Sie unter ""Preis"", ""Größe"" oder ""Farbe"" einen Eintrag aus, und drücken Sie die EINGABETASTE.</li>
</ol>
<h3><strong>Tipps zum Durchsuchen</strong></h3>
<br />
<ol>
<li>Um den Produktkatalog oder die Kategorien zu <strong>durchsuchen<span style=""FONT-WEIGHT: normal""></span></strong>, wählen Sie in der oberen&#160;Navigationsleiste einen&#160;Artikel&#160;aus.</li>
<li>Wählen Sie im Dropdown-Menü eine Unterkategorie aus.</li>
</ol>

"
"113","03/28/2012 09:51 AM","Produktinformationen","Einrichtungsgegenstände/Accessoires","Einen bestimmten Artikel suchen","Schuhe","Einen bestimmten Artikel suchen","<h3><strong>Tipps zum Suchen</strong></h3>
<br />
<p>Mit unserer <strong>Suchfunktion</strong> finden Sie schnell und problemlos einen bestimmten Artikel.</p>
<p>Gehen Sie wie folgt vor, um eine Suche durchzuführen:</p>
<ol>
<li>Das Suchfeld befindet sich in der Regel in der oberen rechten Ecke der&#160;Seite.</li>
<li>Geben Sie einen Produktnamen ein (Beispiel: <strong>Beistelltisch Schweden</strong>), und drücken Sie die EINGABETASTE.</li>
<li>Ihren <strong>Suchbegriffen</strong> entsprechende Artikel werden angezeigt.</li>
<li>Um Ihre <strong>Suche</strong> weiter einzugrenzen, wählen Sie unter ""Preis"", ""Größe"" oder ""Farbe"" einen Eintrag aus, und drücken Sie die EINGABETASTE.</li>
</ol>
<h3><strong>Tipps zum Durchsuchen</strong></h3>
<br />
<ol>
<li>Um den Produktkatalog oder die Kategorien zu <strong>durchsuchen<span style=""FONT-WEIGHT: normal""></span></strong>, wählen Sie in der oberen&#160;Navigationsleiste einen&#160;Artikel&#160;aus.</li>
<li>Wählen Sie im Dropdown-Menü eine Unterkategorie aus.</li>
</ol>

"
"113","03/28/2012 09:51 AM","Produktinformationen","Möbel","Einen bestimmten Artikel suchen","Schuhe","Einen bestimmten Artikel suchen","<h3><strong>Tipps zum Suchen</strong></h3>
<br />
<p>Mit unserer <strong>Suchfunktion</strong> finden Sie schnell und problemlos einen bestimmten Artikel.</p>
<p>Gehen Sie wie folgt vor, um eine Suche durchzuführen:</p>
<ol>
<li>Das Suchfeld befindet sich in der Regel in der oberen rechten Ecke der&#160;Seite.</li>
<li>Geben Sie einen Produktnamen ein (Beispiel: <strong>Beistelltisch Schweden</strong>), und drücken Sie die EINGABETASTE.</li>
<li>Ihren <strong>Suchbegriffen</strong> entsprechende Artikel werden angezeigt.</li>
<li>Um Ihre <strong>Suche</strong> weiter einzugrenzen, wählen Sie unter ""Preis"", ""Größe"" oder ""Farbe"" einen Eintrag aus, und drücken Sie die EINGABETASTE.</li>
</ol>
<h3><strong>Tipps zum Durchsuchen</strong></h3>
<br />
<ol>
<li>Um den Produktkatalog oder die Kategorien zu <strong>durchsuchen<span style=""FONT-WEIGHT: normal""></span></strong>, wählen Sie in der oberen&#160;Navigationsleiste einen&#160;Artikel&#160;aus.</li>
<li>Wählen Sie im Dropdown-Menü eine Unterkategorie aus.</li>
</ol>

"
"129","03/28/2012 09:52 AM","Bestellungen","Einrichtungsgegenstände/Accessoires","Bestellungen mit mehreren Versandadressen","Schuhe","Bestellungen mit mehreren Versandadressen","<ul>
<li>Wenn Sie bereits registriert sind, können Sie über unsere Website Produkte aus Ihrem Warenkorb an verschiedene Adressen versenden.</li>
<li>Wenn Sie bereits registriert sind, können Sie auf unserer Website verschiedene Adressen speichern und zur einfachen Identifizierung für jede Adresse einen Kurznamen angeben.</li>
</ul>

"
"113","03/28/2012 09:51 AM","Produktinformationen","Schuhe","Einen bestimmten Artikel suchen","Schuhe","Einen bestimmten Artikel suchen","<h3><strong>Tipps zum Suchen</strong></h3>
<br />
<p>Mit unserer <strong>Suchfunktion</strong> finden Sie schnell und problemlos einen bestimmten Artikel.</p>
<p>Gehen Sie wie folgt vor, um eine Suche durchzuführen:</p>
<ol>
<li>Das Suchfeld befindet sich in der Regel in der oberen rechten Ecke der&#160;Seite.</li>
<li>Geben Sie einen Produktnamen ein (Beispiel: <strong>Beistelltisch Schweden</strong>), und drücken Sie die EINGABETASTE.</li>
<li>Ihren <strong>Suchbegriffen</strong> entsprechende Artikel werden angezeigt.</li>
<li>Um Ihre <strong>Suche</strong> weiter einzugrenzen, wählen Sie unter ""Preis"", ""Größe"" oder ""Farbe"" einen Eintrag aus, und drücken Sie die EINGABETASTE.</li>
</ol>
<h3><strong>Tipps zum Durchsuchen</strong></h3>
<br />
<ol>
<li>Um den Produktkatalog oder die Kategorien zu <strong>durchsuchen<span style=""FONT-WEIGHT: normal""></span></strong>, wählen Sie in der oberen&#160;Navigationsleiste einen&#160;Artikel&#160;aus.</li>
<li>Wählen Sie im Dropdown-Menü eine Unterkategorie aus.</li>
</ol>

"
